Ville,Temperature
Cocheren,3.45
Coarraze,2.55
Cluis,1.21
Cloyes-sur-le-Loir,3.23
Clouange,3.96
Clonas-sur-Varèze,1.74
Clohars-Fouesnant,5.52
Clohars-Carnoët,6.0
Clisson,4.5
Clion,2.51
Cléry-Saint-André,3.21
Clerval,1.15
Clermont-en-Argonne,4.33
Clermont-Créans,3.95
Clérieux,2.1
Clères,5.5
Cléré-les-Pins,4.43
Clérac,3.75
Cléon,5.86
Cléguer,6.08
Cléder,6.4
Cléden-Poher,5.45
Claye-Souilly,5.52
Claville,4.71
Clary,5.41
Claret,4.95
Clarensac,5.15
Clapiers,5.51
Clamecy,1.99
Claix,1.14
Clairvaux-les-Lacs,-2.39
Clairoix,5.82
Clairac,7.13
Claira,6.06
Civrieux,1.01
Civray-de-Touraine,4.24
Civray,2.34
Civens,0.65
Varennes-Vauzelles,0.73
Cissé,2.98
Ciry-le-Noble,0.64
Cires-lès-Mello,6.05
Cintré,5.0
Cintegabelle,5.48
Cinqueux,5.99
Cinq-Mars-la-Pile,4.68
Chuzelles,1.5
Chouzy-sur-Cisse,3.8
Chouzé-sur-Loire,4.34
Chomérac,2.43
Choisy-en-Brie,4.2
Choisy-au-Bac,5.75
Choisy,-2.78
Choisey,1.22
Chocques,6.1
Chitenay,3.38
Chissay-en-Touraine,4.01
Chiry-Ourscamp,5.31
Chirens,-0.65
Chirac,0.11
Chimilin,0.01
Chilly,-2.18
Chilleurs-aux-Bois,2.89
Chierry,3.89
Chiché,2.64
Chézy-sur-Marne,4.13
Chevry-Cossigny,4.84
Chevry,-2.11
Chevrières,5.96
Chevreuse,5.11
Chèvremont,1.36
Chevilly,2.85
Chevillon-sur-Huillard,2.68
Chevillon,4.24
Chevigny-Saint-Sauveur,-0.44
Cheverny,3.13
Chevannes,4.97
Chevanceaux,1.53
Cheval-Blanc,-0.24
Chevaigné,4.79
Chessy,5.01
Chessy,1.29
Cherveux,3.16
Cherrueix,4.89
Cherré,3.8
Chéroy,2.59
Chermignac,1.96
Cherisy,4.8
Chéreng,6.04
Chéraute,2.76
Chérac,1.89
Chépy,5.8
Cheptainville,5.07
Cheny,2.77
Chens-sur-Léman,-1.55
Chenoise,3.62
Cheniménil,1.94
Chênehutte-Trèves-Cunault,4.26
Chéméré,4.83
Chemazé,5.71
Chemaudin,-0.92
Cheillé,4.5
Chef-Boutonne,2.46
Chécy,3.14
Chazey-sur-Ain,1.21
Chazelles,1.75
Chavigny,2.65
Chavenay,5.12
Chavelot,2.68
Chavanoz,1.44
Chavanod,-2.26
Chavanay,2.07
Chavagnes-en-Paillers,4.25
Chavagne,5.0
Chauvé,4.7
Chaussin,1.81
Chauray,3.19
Chauny,5.42
Chaunay,2.9
Chaumont-sur-Tharonne,3.12
Chaumont-sur-Loire,3.76
Chaumont-en-Vexin,5.79
Chaumontel,5.8
Chaumes-en-Brie,4.58
Chaulnes,5.43
Chaulgnes,0.62
Chauffailles,0.01
Chaudron-en-Mauges,4.07
Chaudon,4.92
Chauconin-Neufmontiers,5.16
Chauché,4.21
Chatte,1.28
Châtres-sur-Cher,2.77
Châtonnay,-0.1
Châtillon-sur-Thouet,2.71
Châtillon-sur-Seine,3.25
Châtillon-sur-Seiche,5.07
Châtillon-sur-Marne,3.13
Châtillon-sur-Cluses,-3.95
Châtillon-sur-Cher,2.92
Châtillon-sur-Chalaronne,1.21
Châtillon-le-Duc,-1.69
Châtillon-la-Palud,0.82
Châtillon-en-Bazois,0.61
Châtillon-en-Michaille,-2.25
Châtillon,1.31
Châtillon-Coligny,2.62
Châtillon,-0.79
Châtenoy-le-Royal,1.74
Châtenois-les-Forges,1.16
Châtenois,2.96
Châtenois,2.42
Châtenay-sur-Seine,4.18
Châtel-sur-Moselle,2.96
Châtel-Saint-Germain,3.59
Châtelaillon-Plage,2.63
Châtel,-6.41
Châteauvillain,3.2
Château-Salins,2.95
Châteaurenard,0.64
Château-Porcien,4.77
Châteauponsac,3.76
Châteauneuf-sur-Sarthe,3.98
Châteauneuf-sur-Cher,-0.08
Châteauneuf-le-Rouge,2.39
Châteauneuf-la-Forêt,3.08
Châteauneuf-en-Thymerais,3.84
Châteauneuf-du-Rhône,2.79
Châteauneuf-du-Pape,0.67
Châteauneuf-du-Faou,5.55
Châteauneuf-sur-Isère,2.49
Châteauneuf-de-Galaure,1.44
Châteauneuf-de-Gadagne,-0.25
Châteauneuf,0.78
Châteauneuf-Grasse,6.59
Châteaumeillant,-0.5
Châteaulin,6.34
Château-la-Vallière,4.47
Château-Guibert,4.07
Château-Gontier,6.11
Châteaugiron,4.85
Château-Gaillard,1.01
Châteaufort,4.76
Château-d'Olonne,4.4
Châteaubourg,4.99
Chassors,2.06
Chassieu,1.46
Chasse-sur-Rhône,1.84
Chasseneuil-du-Poitou,3.4
Chasseneuil-sur-Bonnieure,1.62
Chasselay,1.35
Chassagny,0.99
Chasné-sur-Illet,4.87
Charvieu-Chavagneux,1.43
Chartrettes,4.74
Chartres-de-Bretagne,5.01
Chars,5.75
Charroux,2.15
Charron,2.98
Charquemont,-3.15
Chârost,1.17
Charolles,0.49
Charny,5.14
Charny,2.46
Charnècles,0.26
Charnay-lès-Mâcon,1.04
Charnay,0.28
Charmes-sur-Rhône,2.86
Charmes,5.37
Charmes,2.96
Charly-sur-Marne,4.37
Charly,1.43
Charlieu,0.58
Charleval,5.89
Charleval,0.44
Chargé,4.4
Charenton-du-Cher,-0.9
Charentay,1.46
Charbuy,2.3
Charbonnières-les-Bains,1.12
Charavines,-0.77
Charantonnay,0.57
Chaptelat,3.25
Chaponost,0.93
Chaponnay,1.4
Chapet,5.54
Chapdes-Beaufort,-4.05
Chapareillan,-0.85
Chaource,3.75
Chantraine,2.18
Chantonnay,4.1
Chantôme,1.07
Chantilly,5.91
Chantepie,4.9
Chantenay-Saint-Imbert,-1.17
Chanteloup-les-Vignes,5.51
Chanteloup-en-Brie,4.91
Chanteloup,4.69
Chantelle,-1.12
Chanteheux,2.72
Chanteau,2.87
Chanos-Curson,1.83
Chaniers,2.22
Changy-les-Bois,2.55
Changis-sur-Marne,5.19
Changé,6.23
Changé,3.98
Chandon,0.26
Chancenay,4.68
Chanceaux-sur-Choisille,4.56
Chanas,1.92
Chanac,0.26
Champvans,0.84
Champtocé-sur-Loire,4.36
Champtoceaux,4.01
Champ-sur-Drac,0.94
Champs-sur-Yonne,2.71
Champniers,1.85
Champlitte-la-Ville,-1.04
Champlan,5.22
Champigny,3.55
Champigneulles,3.07
Champignelles,2.16
Champigné,4.05
Champier,-0.42
Champhol,4.19
Champforgeuil,1.8
Champfleur,4.2
Champenoux,2.82
Champdieu,0.71
Champdeniers-Saint-Denis,3.21
Champagnier,0.47
Champagney,0.98
Champagne-sur-Seine,4.53
Champagne-sur-Oise,5.94
Champagne-Mouton,1.48
Champagné-les-Marais,3.29
Champagné,4.02
Chamonix,-4.36
Chamigny,5.0
Chameyrat,2.11
Chambray-lès-Tours,4.33
Chambourg-sur-Indre,4.23
Chambourcy,5.4
Chambon-sur-Voueize,-1.86
Chambœuf,0.82
Chambly,5.95
Chamberet,1.42
Chamarandes-Choignes,2.54
Chamarande,4.91
Chamant,5.72
Chamagnieu,1.43
Châlus,2.58
Chalo-Saint-Mars,4.87
Châlonvillars,0.87
Chalonnes-sur-Loire,4.4
Challuy,0.88
Challex,-2.14
Challes-les-Eaux,-1.2
Challes,3.95
Chalindrey,1.91
Chaligny,2.71
Chalifert,4.96
Châlette-sur-Loing,2.74
Chaleins,1.29
Chalampé,2.26
Chalamont,0.88
Chalais,3.22
Chalabre,3.92
Chaingy,3.02
Chailly-en-Brie,4.28
Chailly-en-Bière,4.65
Chaillevette,2.31
Chailles,3.53
Chaillé-les-Marais,3.28
Chailland,5.93
Chaillac,1.82
Chagny,1.64
Chacé,4.24
Chabris,2.94
Châbons,-0.52
Chabeuil,1.99
Chabanais,2.91
Cézy,2.88
Cézac,4.12
Ceyzériat,0.49
Ceyreste,8.62
Cessy,-2.47
Cesson,4.81
Cessieu,0.41
Cessenon-sur-Orb,6.08
Cervione,6.18
Certines,0.99
Cers,5.76
Cerny,5.07
Cernay-lès-Reims,2.02
Cernay-la-Ville,4.57
Cerizay,2.9
Ceret,5.48
Céreste,-2.28
Cerelles,4.63
Cerdon,2.96
Cercy-la-Tour,1.51
Cercoux,3.99
Cervera de la Marenda,5.39
Cérans-Foulletourte,3.56
Cepoy,2.63
Cépet,6.99
Cenon-sur-Vienne,3.14
Cendras,3.69
Cénac,3.32
Cély,4.87
Cellieu,-0.16
Cellettes,3.34
Celles-sur-Belle,2.9
Celle-Lévescault,3.58
Cazouls-lès-Béziers,5.6
Cazilhac,5.03
Cazilhac,6.52
Cazes-Mondenard,5.63
Cazères,4.87
Cazaubon,3.61
Caylus,6.16
Cayeux-sur-Mer,6.73
Cavignac,3.95
Caveirac,4.82
Cavan,6.56
Cavalaire-sur-Mer,3.18
Caux,5.34
Cauville-sur-Mer,5.07
Cauvigny,5.75
Cauterets,-1.86
Caussade,7.15
Cauro,3.86
Caunes-Minervois,6.52
Caumont-sur-Durance,-0.35
Caumont,5.08
Caulnes,4.73
Cauffry,5.98
Caudry,5.47
Caudebec-lès-Elbeuf,5.79
Caudebec-en-Caux,5.76
Caudan,6.16
Cauchy-à-la-Tour,5.59
Cattenom,4.16
Catenoy,5.69
Castries,5.57
Castillon-du-Gard,1.65
Castelnau-d’Estrétefonds,7.07
Castelnau-Montratier,6.75
Castelnau-de-Lévis,6.42
Castelnau-de-Guers,5.75
Castelnaudary,6.14
Castelginest,6.88
Castanet-Tolosan,6.24
Castagniers,6.82
Cast,5.81
Casson,4.12
Cassis,8.21
Cassagnes-Bégonhès,4.27
Casevecchie,4.6
Cartignies,4.82
Carspach,1.91
Carsac-Aillac,2.7
Cars,3.91
Carry-le-Rouet,2.84
Carros,6.9
Carrières-sur-Seine,5.63
Carqueiranne,7.94
Caromb,-0.26
Caro,4.58
Carnoules,4.54
Carling,3.56
Carlepont,5.36
Carignan-de-Bordeaux,3.35
Carhaix-Plouguer,5.73
Cargèse,5.52
Carentan,8.43
Carcès,3.42
Carantec,6.69
Caraman,5.79
Capvern,0.53
Cappelle-en-Pévèle,6.16
Capinghem,6.01
Capestang,6.06
Capendu,6.76
Cany-Barville,5.38
Cantin,6.19
Cantenay-Épinard,4.3
Cantaron,8.72
Canon,5.42
Canohès,5.93
Cannes-Écluse,4.02
Cangey,4.38
Canet,6.43
Canet-en-Roussillon,6.29
Candillargues,5.96
Candé-sur-Beuvron,3.75
Candé,4.24
Cancon,6.34
Camps-la-Source,3.84
Campsas,7.13
Camphin-en-Pévèle,5.89
Camphin-en-Carembault,6.26
Campénéac,4.75
Campbon,4.15
Campan,0.07
Campagne-lès-Hesdin,6.39
Camors,5.46
Camon,6.08
Cambronne-lès-Ribécourt,5.57
Cambronne-lès-Clermont,5.53
Camblain-Châtelain,5.83
Cambes,3.44
Camaret-sur-Mer,7.22
Camaret-sur-Aigues,1.01
Camarès,6.44
Calvisson,5.35
Calonne-sur-la-Lys,6.07
Calonne-Ricouart,5.91
Calmont,4.11
Calmont,5.48
Callian,5.69
Callas,5.47
Callac,5.99
Calenzana,3.95
Cajarc,5.1
Caissargues,4.77
Cailloux-sur-Fontaines,1.3
Cahuzac-sur-Vère,6.27
Cagny,5.99
Cagnac-les-Mines,5.71
Caëstre,5.75
Cadolive,2.5
Cadillac,5.15
Caderousse,1.19
Cadenet,0.26
Caden,4.46
Cadalen,6.22
Cabris,5.09
Cabriès,1.63
Cabrières,2.37
Cabourg,5.67
Cabasse,3.41
Cabariot,2.34
Cabannes,-0.54
Buzet-sur-Tarn,6.98
Buzançais,2.29
Buxy,1.4
Buxerolles,2.9
Butry-sur-Oise,5.96
Bussy-Saint-Georges,4.94
Bussières,-0.79
Bussière-Poitevine,4.14
Bussière-Galant,2.27
Bussière-Dunoise,-1.29
Bussac-sur-Charente,2.21
Busnes,6.07
Busigny,5.18
Bury,5.95
Burnhaupt-le-Haut,1.94
Burnhaupt-le-Bas,1.98
Burlats,6.23
Burie,1.92
Bures-sur-Yvette,5.3
Burbure,5.9
Bully-les-Mines,5.99
Bully,5.25
Bully,0.53
Bullion,4.96
Bulgnéville,2.84
Buis-les-Baronnies,-0.37
Buironfosse,4.38
Buhl,1.59
Bugeat,-0.23
Buellas,1.16
Bueil,5.41
Bucy-le-Long,4.49
Bucquoy,5.53
Buchy,5.03
Buchères,3.96
Buchelay,5.53
Buc,5.04
Bubry,5.66
Bû,4.85
Bruz,4.95
Bruyères-sur-Oise,6.0
Bruyères-le-Châtel,5.14
Bruyères-et-Montbérault,2.03
Bruyères,1.35
Brunstatt,2.24
Brumath,2.92
Brûlon,5.16
Bruille-Saint-Amand,6.07
Bruille-lez-Marchiennes,6.3
Bruguières,6.97
Brugheas,-0.58
Bruay-sur-l'Escaut,6.09
Brou-sur-Chantereine,5.48
Brouckerque,6.05
Brou,3.45
Broons,4.65
Broglie,4.22
Brissac-Quincé,4.7
Brison-Saint-Innocent,-1.18
Brioux-sur-Boutonne,2.84
Brionne,4.96
Brion,3.97
Briollay,4.29
Brinon-sur-Sauldre,3.14
Brindas,0.79
Briis-sous-Forges,4.99
Brigueuil,3.44
Brignais,1.6
Briey,3.82
Brienon-sur-Armançon,2.75
Briennon,0.48
Brienne-le-Château,4.22
Brié-et-Angonnes,-0.06
Briec,5.12
Bricy,2.63
Briatexte,6.63
Briare,2.77
Briançon,-1.71
Brezolles,4.41
Brézins,0.54
Brézé,4.05
Bréviandes,3.97
Bréval,5.11
Breuschwickersheim,2.84
Breuilpont,5.49
Breuil-Magné,2.38
Breuil-le-Vert,5.97
Breuillet,5.05
Breuillet,2.1
Breuil-le-Sec,5.97
Bretteville-sur-Odon,5.34
Bretteville-du-Grand-Caux,4.93
Bretteville,8.74
Brette-les-Pins,3.88
Bretignolles-sur-Mer,4.49
Breteuil,4.43
Breteuil,5.74
Bretenoux,5.21
Breteil,4.9
Bressols,7.37
Bresles,5.95
Brens,6.66
Brenouille,6.06
Brêmes,6.32
La Crèche,3.44
Breil-sur-Roya,7.77
Bréhand,6.04
Brech,5.78
Brécé,5.04
Brebières,6.21
Bréauté,4.8
Bréal-sous-Montfort,4.86
Brazey-en-Plaine,0.57
Bray-sur-Somme,5.82
Bray-sur-Seine,4.01
Bray-en-Val,2.93
Bray-Dunes,5.82
Brax,5.48
Brax,6.4
Brassac-les-Mines,-1.54
Brassac,5.37
Brasparts,5.9
Brasles,3.91
Bras,4.76
Branoux-les-Taillades,3.53
Branne,4.14
Branges,1.47
Brando,6.75
Brandérion,6.02
Bram,6.43
Brain-sur-Allonnes,4.22
Brains,4.74
Braine,3.48
Bracieux,3.28
Bozouls,2.51
Bozel,-0.76
Boynes,2.78
Boyard-Ville,2.21
Boves,5.93
Bouzy-la-Forêt,2.9
Bouzonville,3.76
Bouzillé,3.99
Bouzigues,6.04
Bouxwiller,2.55
Bouxières-aux-Dames,3.22
Bouxières-aux-Chênes,2.49
Bouvron,4.09
Bouville,5.25
Bouvigny-Boyeffles,5.45
Bouvignies,6.33
Bouvesse-Quirieu,0.79
Bouttencourt,5.96
Boutigny-sur-Essonne,4.79
Boutiers-Saint-Trojan,2.18
Bout-du-Pont-de-Larn,6.97
Boutavent,5.06
Boussy-Saint-Antoine,5.24
Boussières,-1.04
Bousse,4.04
Boussay,4.58
Bousies,5.09
Bousbecque,5.91
Bourth,4.28
Bourron-Marlotte,4.38
Bourogne,1.27
Bournoncle-Saint-Pierre,-1.82
Bourlon,5.89
Bourgueil,4.33
Bourgtheroulde-Infreville,4.98
Bourg,4.38
Bourg-Saint-Maurice,-0.55
Bourg-Saint-Andéol,2.02
Bourgogne,2.41
Bourgneuf-en-Retz,4.89
Bourgneuf,2.56
la Guingueta d'Ix,-1.41
Bourghelles,5.97
Bourg-de-Thizy,0.12
Bourg-des-Comptes,4.92
Bourg-de-Péage,2.11
Bourg-Blanc,6.45
Bourgbarré,4.92
Bourg-Argental,-0.16
Bourganeuf,2.78
Bourg-Achard,4.88
Bourcefranc-le-Chapus,2.41
Bourbriac,4.9
Bourbourg,6.13
Bourbonne-les-Bains,2.72
Bourbon-Lancy,0.44
Bouray-sur-Juine,5.13
Boult-sur-Suippe,2.59
Bouloire,3.58
Boulogne-sur-Gesse,5.4
Bouloc,6.54
Boulleret,1.27
Bouligny,3.69
Boulieu-lès-Annonay,0.37
Bouleurs,4.87
Boulbon,1.43
Boulay-Moselle,3.53
Boulange,3.21
Boujan-sur-Libron,5.45
Bouin,4.05
Bouillé-Loretz,4.17
Bouillargues,4.33
Bougival,5.34
Boufféré,4.44
Bouffémont,5.38
Boué,4.81
Bouchemaine,4.38
Bouc-Bel-Air,1.38
Bouaye,4.76
Bouafle,5.56
Bosmie-l'Aiguille,3.86
Bosc-le-Hard,5.19
Bort-les-Orgues,3.22
Bornel,5.84
Bormes-les-Mimosas,5.67
Borgo,6.85
Bords,2.27
Bordes,2.76
Boran-sur-Oise,5.95
Boos,5.11
Boofzheim,2.33
Bonson,1.02
Bons-en-Chablais,-2.72
Bonny-sur-Loire,3.06
Bonnieux,-2.25
Bonneville,-2.12
Bonneval,3.95
Bonneuil-Matours,3.2
Bonnétable,3.75
Bonne,-2.39
Bonnes,3.22
Bonnemain,4.63
Bonnelles,4.88
Bonnefamille,0.78
Bonnat,-1.52
Bonnac-la-Côte,2.87
Bonifacio,3.02
Bon-Encontre,5.37
Bondues,6.0
Bondoufle,5.09
Bonchamp-lès-Laval,6.04
Bompas,6.06
Bologne,3.08
Bollwiller,2.28
Bollezeele,5.86
Bollène,1.57
Bolbec,5.08
Boissy-sous-Saint-Yon,5.02
Boissy-le-Cutté,5.02
Boissy-le-Châtel,4.5
Boissise-le-Roi,4.94
Boisseuil,3.15
Boisset-et-Gaujac,4.71
Boisseron,5.64
Boismé,2.71
Bois-Guillaume,5.22
Bois-Grenier,6.12
Boisgervilly,4.62
Bois-de-Cené,4.5
Bois-d'Arcy,4.74
Boiscommun,2.53
Boigny-sur-Bionne,3.09
Bohars,6.49
Bohain-en-Vermandois,5.27
Boeschepe,5.61
Bœrsch,2.44
Boën-sur-Lignon,0.37
Boëge,-4.07
Boé,5.19
Bodilis,6.05
Blotzheim,1.98
Blodelsheim,2.25
Bligny-lès-Beaune,0.3
Bliesbruck,3.23
Bletterans,1.15
Bléré,4.38
Blérancourt,5.05
Blénod-lès-Toul,3.21
Blénod-lès-Pont-à-Mousson,3.85
Bléneau,2.39
Blendecques,5.97
Blaye-les-Mines,5.61
Blavozy,-1.04
Blauzac,2.82
Blausasc,6.15
Blaringhem,5.94
Blanzy,0.58
Blangy-sur-Bresle,6.09
Blancafort,2.6
Blamont,-0.67
Blaison-Gohier,4.77
Blainville-Crevon,5.59
Blaincourt-lès-Précy,5.3
Blain,4.46
Blagny,4.32
Blaesheim,2.74
Blacé,0.85
Bize-Minervois,6.32
Bizanet,6.11
Biviers,0.06
Bitschwiller-lès-Thann,1.61
Bitche,2.57
Bischwiller,2.95
Bischoffsheim,2.63
Biot,8.01
Bining,2.53
Binic,6.42
Billy-sur-Aisne,4.61
Billy-Montigny,6.26
Billy-Berclau,6.25
Bilieu,-1.66
Bihorel,5.24
Bignoux,2.94
Bignan,5.24
Biganos,1.83
Bièvres,5.16
Biesles,2.19
Biesheim,2.25
Bierne,5.91
Bienville,4.71
Bias,6.54
Biars-sur-Cère,5.18
Biache-Saint-Vaast,6.14
Bézu-Saint-Éloi,5.71
Bezouce,2.81
Bezannes,2.62
Beynost,1.67
Beynes,5.42
Beychac,3.75
Béville-le-Comte,4.34
Beuzeville-la-Grenier,4.82
Beuzeville,4.69
Beuzec-Cap-Sizun,6.14
Beuvry,6.09
Beuvrages,6.06
Beuvillers,5.1
Beuville,5.32
Beure,-0.85
Betz,5.19
Betton,5.0
Bettancourt-la-Ferrée,4.78
Bethoncourt,0.87
Béthisy-Saint-Pierre,5.73
Béthisy-Saint-Martin,5.7
Bessines-sur-Gartempe,3.57
Bessines,3.6
Bessières,7.08
Besse-sur-Issole,3.9
Bessé-sur-Braye,4.09
Bessenay,0.39
Bessèges,1.27
Bessancourt,5.56
Bessan,5.86
Besné,4.22
Béruges,3.24
Bertry,5.26
Bertrange,4.14
Berthecourt,5.92
Bertheauville,4.99
Berteaucourt-les-Dames,6.23
Berstett,2.8
Bersée,6.13
Berrwiller,2.21
Berrien,5.22
Berric,5.08
Berre-l'Étang,2.57
Berre-les-Alpes,6.01
Bernis,5.15
Bernin,0.58
Berneval-le-Grand,5.19
Bernes-sur-Oise,5.96
Berné,5.72
Bernay,4.62
Bernaville,5.83
Bernardswiller,2.42
Berlaimont,4.97
Bergues,5.88
Bergholtz,2.2
Bergheim,2.32
Bérat,6.18
Bénouville,5.5
Bénodet,5.67
Bennwihr,2.38
Bennecourt,5.8
Béning-lès-Saint-Avold,3.36
Benfeld,2.5
Benet,3.47
Belz,6.08
Belpech,5.11
Belmont-sur-Rance,7.04
Belmont-de-la-Loire,-0.69
Belloy-en-France,5.35
Belligné,4.05
Bellignat,-1.9
Belley,-1.19
Belleville-sur-Vie,4.2
Belleville,1.69
Belleville-sur-Meuse,4.32
Belleville,3.61
Belleville-sur-Loire,2.46
Bellevaux,-4.85
Belleu,4.61
Belleneuve,-0.56
Bellême,3.53
Belle-Isle-en-Terre,6.57
Bellegarde-sur-Valserine,-1.13
Bellegarde-en-Forez,0.63
Bellegarde,2.52
Bellegarde,3.86
Bellaing,6.02
Bellac,4.28
Belin-Béliet,1.64
Béligneux,1.17
Belgentier,7.05
Bélesta,2.58
Belcodène,2.55
Belbeuf,5.19
Belberaud,6.0
Bélâbre,2.53
Beignon,4.38
Behren-lès-Forbach,2.73
Bégrolles-en-Mauges,4.06
Bégard,6.1
Bédoin,-1.06
Bédée,4.74
Bédarrides,0.79
Bédarieux,4.54
Bécon-les-Granits,4.19
Beauzelle,7.05
Beauzac,-0.08
Beauvoisin,4.89
Beauvois-en-Cambrésis,5.53
Beauvoir-sur-Niort,3.02
Beauvoir-de-Marc,0.63
Beauvallon,2.64
Beauval,5.77
Beautor,5.41
Beausoleil,7.16
Beausemblant,2.14
Beaurevoir,5.43
Beaurepaire,4.07
Beaurepaire,1.33
Beaurainville,6.85
Beaurains,5.82
Beauquesne,5.51
Beaupuy,6.75
Beaupuy,6.65
Beaupréau,4.05
Beaune-la-Rolande,2.68
Beaumont-sur-Sarthe,6.14
Beaumont-sur-Oise,5.87
Beaumont-sur-Lèze,5.34
Beaumont-Monteux,2.47
Beaumont-lès-Valence,2.62
Beaumont-la-Ronce,4.79
Beaumont-en-Véron,4.14
Beaumont-du-Gâtinais,2.91
Beaumont-de-Pertuis,-0.72
Beaumont-de-Lomagne,6.91
Beaumont,2.56
Beaumont,-3.71
Beaumont,-1.78
Beaumetz-lès-Loges,5.58
Beaumes-de-Venise,0.52
Beaulieu-sur-Mer,9.61
Beaulieu-sur-Layon,4.51
Beaulieu-sur-Dordogne,5.1
Beaulieu-sous-la-Roche,4.34
Beaulieu-lès-Loches,4.09
Beaulieu,5.38
Beaujeu,0.7
Beaugency,3.15
Beaufort-en-Vallée,4.47
Beaufort,-2.6
Beaufay,3.84
Beaucroissant,0.03
Beaucouzé,4.15
Beaucourt,0.45
Beauchastel,2.54
Beauchamps,6.34
Beauchamp,5.63
Beaucé,5.65
Beaucamps-le-Vieux,5.16
Beaucaire,2.27
Bazouges-sur-le-Loir,4.0
Bazouges-la-Pérouse,4.88
Bazoges en Pareds,4.01
Bazoches-les-Gallerandes,3.58
Baziège,6.2
Bazet,2.69
Bazemont,5.16
Bazeilles,4.28
Bazancourt,2.58
Bazainville,4.95
Bayon,2.62
Bavilliers,1.06
Bavay,5.01
Bavans,0.79
Bauvin,6.27
Bauné,4.21
Baume-les-Dames,0.75
Baulon,4.39
Baulne,4.89
Baule,3.1
Baugy,1.01
Baugé-en-Anjou,3.85
Baud,5.72
Batz-sur-Mer,4.47
Battenheim,2.29
Batilly,3.7
Bassens,-1.23
Indre,4.75
Basse-Ham,4.16
Basse-Goulaine,4.55
Bassan,5.27
Bas-en-Basset,0.53
Bartenheim,2.04
Bart,0.99
Barsac,5.51
Barraux,-1.18
Barr,2.54
Barneville-Plage,8.48
Barlin,5.89
Barjouville,4.12
Barjols,3.34
Barjac,0.87
Bargemon,4.67
Barentin,5.77
Barcelonnette,-0.13
Barcelonne-du-Gers,2.93
Barby,-1.51
Barbizon,4.63
Barbezieux-Saint-Hilaire,1.6
Barberaz,-2.02
Barbentane,1.22
Barbechat,4.1
Barbazan-Debat,2.07
Barbâtre,3.8
Baraqueville,2.86
Bapaume,5.54
Banyuls de la Marenda,6.22
Banyuls-dels-Aspres,5.1
Bantzenheim,2.25
Bannalec,5.56
Banize,-3.51
Bandol AOC,10.43
Balzac,2.02
Ballots,6.03
Ballon,3.23
Ballan-Miré,4.41
Ballancourt-sur-Essonne,5.09
Ballaison,-3.19
Ballainvilliers,5.23
Baldersheim,2.27
Balbigny,0.84
Balazé,6.08
Balaruc-le-Vieux,6.07
Balaruc-les-Bains,6.04
Balan,4.27
Balan,1.62
Balagny-sur-Thérain,6.01
Baixas,5.71
Baisieux,5.99
Bais,5.45
Bais,5.37
Bainville-sur-Madon,3.24
Bains-sur-Oust,4.39
Bains-les-Bains,2.1
Bain-de-Bretagne,4.38
Baincthun,6.8
Bailly-Romainvilliers,4.69
Bailly-Carrois,4.2
Bailly,4.93
Bailleval,5.86
Bailleul-sur-Thérain,5.97
Bailleul-Sir-Berthoult,5.98
Bailleul,5.82
Baillet-en-France,5.42
Bailleau-l'Évêque,4.05
Bailleau-le-Pin,3.82
Baillargues,5.8
Baignes-Sainte-Radegonde,2.06
Baigneaux,3.08
Baho,5.95
Baguer-Pican,4.71
Baguer-Morvan,4.75
Bagnols-en-Forêt,5.86
Bagnères-de-Luchon,3.26
Bagneaux-sur-Loing,3.8
Bages,6.25
Bâgé-la-Ville,1.35
Bagard,3.93
Baden,6.44
Bacqueville-en-Caux,5.27
Bachy,5.8
Bachant,4.96
Baccarat,2.61
Azille,6.77
Azé,3.37
Azé,6.0
Azay-sur-Cher,4.35
Azay-le-Rideau,4.41
Azay-le-Ferron,2.55
Azay-le-Brûlé,3.01
Aytré,2.68
Ay-sur-Moselle,4.07
Ayse,-2.42
Ayron,2.89
Ayguesvives,5.99
Aydoilles,2.23
Aydat,-4.58
Aÿ,3.18
Ax-les-Thermes,0.0
Avrillé,4.14
Avrillé,3.82
Avrechy,5.72
Avord,1.02
Avoine,4.19
Avize,3.74
Aviron,4.88
Avilly-Saint-Léonard,5.87
Avignonet-Lauragais,5.83
Avèze,4.42
Avessac,4.48
Avesnes-sur-Helpe,4.68
Avesnes-le-Sec,5.89
Avesnes-les-Aubert,5.9
Avesnes-le-Comte,5.64
Avesnelles,4.72
Avelin,6.21
Aveizieux,-0.34
Aveize,-1.93
Avanton,2.93
Avanne-Aveney,-0.89
Avallon,1.47
Availles-Limouzine,3.42
Auzouer-en-Touraine,4.05
Auzielle,5.96
Auzeville-Tolosane,6.06
Auzebosc,4.86
Auzances,-3.1
Auxy,-0.84
Auxonne,0.68
Auxon-Dessous,-0.61
Auxi-le-Château,6.56
Auvillar,5.97
Auvers-sur-Oise,5.9
Auvers-Saint-Georges,5.19
Auvers-le-Hamon,5.31
Autry-le-Châtel,2.67
Authon-du-Perche,2.81
Authie,5.04
Auterive,5.6
Aussonne,6.74
Aussillon,6.8
Auriol,5.77
Aurignac,3.78
Auribeau-sur-Siagne,7.53
Auriac-sur-Vendinelle,6.08
Aureille,0.58
Aureilhan,2.46
Auray,5.79
Aups,1.48
Auneuil,5.53
Auneau,4.51
Aunay-sous-Auneau,4.54
